id,SalePrice
2735,132339.9824412542
2736,135602.36048306676
2737,121699.26423154006
2738,138676.00149331684
2739,158559.8194623005
2740,136080.34514322155
2741,146018.9477330718
2742,153977.70149098782
2743,154972.77320600854
2744,162868.30210607464
2745,140297.73812167783
2746,137813.12508372203
2747,154009.12336718768
2748,127924.14277715766
2749,128329.69138069768
2750,128029.80105559084
2751,135100.06055028303
2752,203780.4029616899
2753,145385.76155832422
2754,204566.15074290565
2755,136178.48787033037
2756,95391.1303590739
2757,72273.83150333256
2758,86999.85854142767
2759,163517.73459323362
2760,121316.09237865786
2761,141391.3880771529
2762,143518.98530042393
2763,185885.44649420114
2764,153282.46818858208
2765,290651.68982485344
2766,127420.81793724
2767,87236.276835843
2768,131643.29797989078
2769,133129.15771328023
2770,142949.68783464126
2771,105986.31237487539
2772,110979.86415629771
2773,164707.71003638668
2774,140270.5552830348
2775,117268.42347406813
2776,143286.7435847029
2777,146183.59659859064
2778,105541.9370387116
2779,123155.06896444906
2780,98056.92346317462
2781,97315.48838739932
2782,95688.58268045344
2783,98173.26550871415
2784,122034.72079175749
2785,137170.95285505394
2786,69177.56169275587
2787,126355.32160505769
2788,74414.0774847487
2789,174828.96373094103
2790,93835.4696679076
2791,111125.21414572497
2792,53761.601312506034
2793,154729.97980786854
2794,100951.1032942968
2795,120169.64593330903
2796,99712.77554298082
2797,194287.4314654081
2798,108244.57160195417
2799,117367.94332854141
2800,69344.4718725112
2801,112981.64520730771
2802,128925.26672313706
2803,168760.91232328094
2804,129491.29986576215
2805,99745.94944775359
2806,84295.18488313972
2807,160525.5632953406
2808,146466.1570100936
2809,131240.79939481762
2810,124797.84369832152
2811,159501.80558465765
2812,168213.67895141954
2813,156275.54243881733
2814,161846.75348810953
2815,98486.18683930379
2816,237718.04951447665
2817,155566.38754070102
2818,130594.23738808339
2819,166914.22863723087
2820,135385.34993089945
2821,105184.360160627
2822,196333.02484127105
2823,307169.4251893449
2824,166326.8318946246
2825,150553.52747013408
2826,129728.44023131755
2827,138404.60214729432
2828,211002.26319385562
2829,213352.1006073163
2830,228112.31741588455
2831,176886.02764754993
2832,237958.06755322302
2833,304203.51295200596
2834,219983.29930291083
2835,226320.71123764748
2836,191748.3047141503
2837,156797.66128510726
2838,151162.66750279441
2839,172936.04779898195
2840,204634.83067457945
2841,205790.1792937849
2842,230490.37570375644
2843,148664.20319718326
2844,171814.7223686619
2845,127204.80274711472
2846,208915.08133332036
2847,208489.0209537608
2848,217745.31033078497
2849,196811.32885248706
2850,282097.16734353895
2851,215650.43315676998
2852,241049.12960556243
2853,234064.96313023125
2854,137657.00451403603
2855,199296.49061777713
2856,200251.6693893273
2857,190550.1353315642
2858,205446.6759413408
2859,106826.64334348211
2860,122183.01152685045
2861,124952.93961707085
2862,185825.8739287402
2863,127326.28409875461
2864,240752.21649257414
2865,142878.8189881604
2866,142525.2587296373
2867,97882.62971555186
2868,93905.15953934663
2869,98928.66211918418
2870,120390.72275542928
2871,84888.91837016525
2872,51030.53204432581
2873,97338.60559278283
2874,138837.57801781088
2875,113098.10549544169
2876,164500.86086198202
2877,146485.8221463308
2878,164059.14955737715
2879,133943.29046931097
2880,103696.06769722949
2881,144974.05141030758
2882,176428.9042227327
2883,193944.34300215534
2884,203466.19715744248
2885,186895.12184336668
2886,229082.46888613803
2887,100379.68401551824
2888,142568.428628052
2889,58777.32039782257
2890,81209.6234209289
2891,136254.9879643781
2892,43176.51563594653
2893,71641.55136405399
2894,55114.14901298751
2895,323044.1096903576
2896,278984.08593968546
2897,207862.69089073743
2898,150512.81802887132
2899,215656.4301018578
2900,158554.32463850564
2901,212379.57316266382
2902,183428.4935286697
2903,332198.34298013017
2904,347781.7637618365
2905,85715.75768295804
2906,196983.94719233282
2907,114498.92492757352
2908,130027.78283505968
2909,154385.55389302637
2910,78097.47663556281
2911,83366.91056021604
2912,148245.2688958305
2913,84248.74213283439
2914,80139.62552594699
2915,87496.3202315566
2916,85034.55958214645
2917,165128.54225094098
2918,119034.14941216544
2919,227808.8722615511
